date,AM,AbnormalAccruals,Accruals,AdExp,AnnouncementReturn,AssetGrowth,BM,BMdec,BPEBM,Beta,BetaFP,BetaLiquidityPS,BetaTailRisk,BidAskSpread,BookLeverage,BrandInvest,CBOperProf,CF,Cash,CashProd,ChAssetTurnover,ChEQ,ChInv,ChInvIA,ChNNCOA,ChNWC,ChTax,CompEquIss,CompositeDebtIssuance,CoskewACX,Coskewness,DelCOA,DelCOL,DelEqu,DelFINL,DelLTI,DelNetFin,DolVol,EBM,EP,EarnSupBig,EarningsConsistency,EarningsSurprise,EntMult,EquityDuration,FirmAge,FirmAgeMom,Frontier,GP,GrAdExp,GrLTNOA,GrSaleToGrInv,GrSaleToGrOverhead,Herf,HerfAsset,HerfBE,High52,IdioVol3F,IdioVolAHT,Illiquidity,IndMom,IndRetBig,IntMom,IntanBM,IntanCFP,IntanEP,IntanSP,InvGrowth,InvestPPEInv,Investment,LRreversal,Leverage,MRreversal,MaxRet,MeanRankRevGrowth,Mom12m,Mom12mOffSeason,Mom6m,Mom6mJunk,MomOffSeason,MomOffSeason06YrPlus,MomOffSeason11YrPlus,MomOffSeason16YrPlus,MomSeason,MomSeason06YrPlus,MomSeason11YrPlus,MomSeason16YrPlus,MomSeasonShort,NOA,NetDebtFinance,NetDebtPrice,NetEquityFinance,NetPayoutYield,NumEarnIncrease,OPLeverage,OperProf,OperProfRD,OrderBacklog,OrderBacklogChg,OrgCap,PS,PayoutYield,PctAcc,Price,PriceDelayRsq,PriceDelaySlope,PriceDelayTstat,RD,RDAbility,RDS,RealizedVol,ResidualMomentum,ReturnSkew,ReturnSkew3F,RevenueSurprise,RoE,SP,STreversal,ShareIss1Y,ShareIss5Y,ShortInterest,Size,Tax,TotalAccruals,TrendFactor,VarCF,VolMkt,VolSD,VolumeTrend,XFIN,cfp,dNoa,grcapx,grcapx3y,hire,realestate,roaq,std_turn,tang,zerotrade12M,zerotrade1M,zerotrade6M
1977-11-30,0.9323309594417526,1.0,0.7966659786318183,1.0919019484926302,1.0,1.002860639186073,1.1474555018152395,1.236339702312982,0.8338369456982564,1.127420932854581,0.9711169388062141,0.9188208048321282,1.1613159536173305,1.0,0.778778443550918,0.7330629610831414,0.7104079994055956,1.0531478944545292,1.0,0.71796576481781,0.8724745362001283,1.0914821394774603,1.0794223772735578,0.9825182818273277,0.9920266193622049,0.7176474556305519,0.960127207271886,0.91162364967436,1.073054649839434,0.9613035250345484,0.9258832975393047,0.6163851350776022,0.7846423070348325,1.101365005215276,0.9724092943263163,0.7416562033347269,0.8457280005506144,1.3069862016532254,0.9246037297275379,0.9660033269577906,0.7872370349291931,0.9170649304684408,0.7057394727149834,1.0474900825148625,1.072922837391323,0.8938507555112472,1.0366327371590518,1.0467369393959187,0.6704581705868076,1.0711046983171304,0.5590134682411292,0.6195863665802042,0.7763493514716895,0.6183176032502321,0.7117548715785493,1.0396570490256647,0.7077417688675229,0.6436914672570445,0.8137590549524453,0.6758629271544792,1.0367486992288,0.797702219113919,0.9392581779141027,1.0,1.032260143130276,0.8898023068760493,0.8639637771478201,0.8274125414219269,1.1496628952420698,1.1216808374725171,0.5534749393388096,1.2312721455673292,0.6517034910966639,0.9032186510175229,1.0139494250624919,1.0063707119786904,1.0,0.9574577480471553,1.0,0.6290022763396745,0.9991762638960718,0.9608591613667129,0.8649826118443247,0.5604785749873393,0.6338935583122712,1.0252066515821798,0.6260720461537264,0.5870054264729672,0.5786830117317996,1.0,1.2307811868486365,1.0,0.6638122205186417,0.854950161921056,0.5397939091042678,1.0659902526229843,0.9932134653934022,1.0,1.0,0.8539622101408112,1.0,0.6086593725220346,0.8588672967834674,1.113225674186518,0.6536312338302142,0.926254459994278,0.9023974831287647,0.835096873295625,0.5500088318505726,1.0,0.82793457000312,1.024799046715695,1.0046305481696025,1.1113554047187495,0.5969782801881554,0.7625122151057756,1.1401662149706353,0.8804752778102056,0.802073174712772,1.003841322677867,1.0,1.2001291003025707,0.8154575250494438,0.8667027106917053,0.5591554944219016,1.0858175530286602,0.9218556067843658,0.9762294630461213,0.9666142363611437,1.0,0.8947483910754555,1.0160857950496753,0.7428557138729608,0.6860740045447776,0.9935726572660057,1.0,1.0,0.889484714437651,1.1445926072841408,0.892600079097276,0.8044436543643583,0.9302983000490179
1977-12-30,0.8470577480885706,1.0,0.8300964716607288,1.0710283801636997,1.0,0.9692416669746428,1.130085423681418,1.1051466282974178,0.8225046740814036,1.1265743262261758,0.9771677796131165,1.1656780517119336,1.2093181466652054,1.0,0.7872543579803475,0.784302418028068,0.7103018942747796,1.0567343335511172,1.0,0.7180480235406889,0.8979136286368296,1.0289804623563557,1.126791800660915,0.977330785900374,0.9346639729127187,0.7234817385617958,0.9618467297518547,0.9084598729838192,0.7370267766788983,0.9514789589838061,0.9363259061110643,0.6142127932102961,0.7849036797104332,0.9127152142508932,0.9698278624769443,0.7416404578340055,0.8844791921486266,1.1385247801771428,0.9300316540516386,0.9315178793418584,0.7865681478114108,0.9169883160650061,0.7227490911546284,0.9998837596007382,1.0541294177715859,0.9075065970935828,1.0531873382227506,1.0464993155213986,0.6475956714464586,1.1568449305849802,0.5477558390740628,0.7923737088260758,0.8171567793310999,0.6318534664321003,0.7769498768830279,1.0280385523675608,0.7038339945514168,0.645542729649196,0.8168231239619701,0.6209520836698998,1.0326874041693321,0.8457641186553619,0.9224202101340981,1.0766940861812573,1.056954784928321,0.9225880393049976,0.8187017399142344,0.841846391793214,1.1621395562542518,1.1256023633228494,0.5440356201534191,0.97721653243182,0.6515349035336613,0.9074178655784081,1.0367092259406996,1.0058469864019768,1.0,0.9727949638466136,1.0,0.6137539309870366,0.994290195398073,0.9870791835366749,0.863413750442043,0.6102900837770551,0.6317335877812046,0.9419834158673931,0.6257756858982602,0.5874374279204315,0.5420651011538882,1.0,1.2390863681607407,1.0,0.6744032323425835,0.849648426600311,0.5431830359930807,1.0426592832812371,0.9988826322795947,1.0,1.0,0.7851155751427075,1.0,0.6047392485035316,0.8760432689556362,1.0678990342107582,0.6545500636049224,0.9295777551480642,0.9054633935085096,0.7914086831710496,0.5492687411862727,1.0,0.8409026664308958,0.9695490767539899,1.0093294796043517,1.114412367741093,0.7274133274778372,0.8601006425532266,1.0910820100994836,0.8838060222158142,0.7838939348428684,1.006638831591189,1.0,1.2005011546803712,0.836412025258468,0.7659739725723873,0.559146306101894,1.0317195725536557,0.9324302324677691,0.9805056151681087,0.9619722955058064,1.0,0.8921239087557953,1.1519128100454397,0.7428649831054117,0.6877307211892287,0.9866343924335881,1.0,1.0900875606438154,0.8448007641976492,1.1475572640928509,0.8914820236714022,0.8028175904469586,0.9254933056274087
1978-01-31,0.7932695368950753,1.0,0.8095968511165391,1.0731313447086352,1.0,0.9671318094423925,1.070581121710859,1.0575959961712078,0.8204177831516382,1.1133594451901483,0.9554817891021786,1.0353710779993188,1.047912977953359,1.0,0.783947696532372,0.8419686200636084,0.7103397938492595,1.0465743468302025,1.0,0.7196133285080686,0.875394546722264,1.061622284827286,1.1001731879982792,0.9981764055560126,0.7404368986791182,0.7331648600974796,0.9598406923622034,0.9110487599281235,0.7426409745425893,0.9447614530124496,0.8931320284091966,0.6092130112631231,0.7851688460538921,0.9212132808849887,0.9596551785917907,0.7306567856452042,0.8922165593778084,1.0564464846271588,0.9322509286229818,0.8836060568953761,0.7956533985493361,0.91707087333147,0.7163562741099729,0.9933602049442836,1.0278232656412092,0.8818635533786461,1.0167290294562008,0.9984620664387582,0.6780209620798692,1.252146059275746,0.5483790257496102,0.6819720168090405,0.7719812550115205,0.6159149133912718,0.6875411239940453,1.0925332618981434,0.7003722376752034,0.6470905954407449,0.7954983089430405,0.47331226414963945,1.0234775968556453,0.8190323333040783,0.9056467832866875,1.054825802532848,1.0320762640154406,0.8876266286552124,0.769615221017662,0.8234063272476444,1.1509235571282566,1.1099548141596842,0.5315669910323576,0.9127507053052051,0.651431149733033,0.9056943204789302,1.0383286761214074,1.0048524292086114,1.0,0.993252474273562,1.0,0.595724053793985,0.9933124812125325,0.9813271140930502,0.8258659537023108,0.5627563401241876,0.6317275255302003,0.9197352197530307,0.6248321553587632,0.5813782138999919,0.5452451169574392,1.0,1.2477552667678837,1.0,0.6688432963955004,0.8527532607204968,0.5442861889532122,1.0167005190502378,0.9935483866421245,1.0,1.0,0.7371970211416318,1.0,0.7387511327415597,0.8568272424065908,0.9814307455843364,0.7200481050348772,0.949811877231953,0.9298945354510478,0.7449177525257469,0.5537969375955262,1.0,0.7852499029275591,0.9785674587800147,1.1760890402827595,1.1086353330753962,0.7553547400172232,0.6656529042998589,1.0918839928715558,0.8893515662817635,0.69454132533468,1.0064842525245705,1.0,1.1854008759499142,0.7942864424387869,0.7457431499242488,0.5592751302453582,0.9455664085996884,0.9225309983739304,0.9817377449595546,0.8127274394953756,1.0,0.9196509384465346,1.1590845515733077,0.7420476336216129,0.6910723018412546,0.9623953481881108,1.0,1.0733062014360397,0.826416700859698,1.1451269129808412,0.9114945315575134,0.8028401516820451,0.9266183821957741
1978-02-28,0.8107235437077226,1.0,0.8109408632511648,1.183159402136105,1.0,0.9755008504562837,1.0917654877746206,1.0351077367860544,0.8199102336648965,1.115611273719695,0.94271665142811,1.0425280454569934,1.0786303500676042,1.0,0.7802254169938656,0.7367933528951249,0.7100489002756192,1.0455754649137796,1.0,0.7190369271462598,0.8483941762147899,1.0604022089676122,1.1448093447623882,0.9683646344125085,0.6971104040298459,0.7228606455846502,0.9484899794489042,0.9124113724751727,0.8197557473215263,0.9404361448470542,0.9100802764461651,0.6121706501452521,0.7854443950956737,1.1171965300572786,0.9623314993285708,0.7297030015875362,0.8686656981395535,0.991400861842861,0.9332722162928304,0.8982884433338394,0.7935608896451474,0.9171500347954099,0.7116366930979087,1.008821004017016,1.0337798015786186,0.9166984999308246,0.9473249047394922,1.0085063060701467,0.659962661486321,1.217235079826196,0.5464291829738228,0.7319411039592156,0.7683642392420588,0.6090546034847909,0.6851681821635135,1.0687792483415874,0.6982136100731853,0.6407393667148444,0.787114000480851,0.4582607926365555,1.0305220330284348,0.5821277591217556,1.006490132753145,1.085849963533779,1.053158752144758,0.979843207247189,0.6713588871115914,0.8284026478358,1.103987555573425,1.14420243844384,0.531874481677105,0.9570240313750649,0.65130663814329,0.8742892599621476,1.0703454202214207,1.0064214374681502,1.0,1.015282126918978,1.0,0.5853023443858214,0.9915025684077481,1.0106107574191459,0.8537754407784252,0.5643611650849281,0.6327170973566966,0.9920903613844831,0.6253708645180864,0.5817184835945775,0.5438796475848666,1.0,1.2638431308830427,1.0,0.6576844461163855,0.8457003944198616,0.5475729523263145,0.961961583012658,0.9821526970274284,1.0,1.0,0.6660406178546552,1.0,0.7703591004026517,0.8453433207307615,0.9047167088073759,1.0855595645202119,0.934099764373441,0.9145707918653669,0.6816690131037533,0.5604426420410527,1.0,0.6794035979272944,0.9391950385765684,1.3509643669984734,1.1150343401686826,0.7192397295224746,0.5417440174241506,1.1004753389023352,0.8957194510222014,0.6460371477294744,1.0044232283619832,1.0,1.1509294892513884,0.759806052169518,0.7935441301477626,0.5611824652806996,0.9877111771892964,0.9147592607445063,0.9922566601787904,0.749040156815482,1.0,0.9062851928256835,1.1762772792004474,0.7420610117190363,0.6944409633449711,1.0013590388652347,1.0,1.079555003088788,0.7973453293523309,1.155400613266212,0.8756849489908236,0.7844446408934421,0.9073070937003999
1978-03-31,0.9581187499969529,1.0,0.7960644554245921,1.2587654963561805,1.0,1.0003278763077281,1.1298345691761584,1.1334858170737574,0.8189187355175451,1.127400196334315,0.9307288602783221,1.031641796627418,1.1134500807411243,1.0,0.7792933446234728,0.5888686144062125,0.7100325093251882,1.0600458052931827,1.0,0.7264714141692814,0.8679447032512194,1.1114696174810665,1.21396602273113,1.0234315715829252,0.6939438091127146,0.7214132161137529,0.9458448437375245,0.910721318628177,0.6668751984250966,0.9382173134848271,1.0887562307989638,0.6151978367676801,0.7853174298864328,1.260540658783362,0.9738286846403008,0.7281527068834966,0.867455505560204,0.976916023252087,0.9219265527243478,0.953646148419242,0.8073716858352429,0.917942019113858,0.7198004887117508,1.0287553371203089,1.0773146327835323,0.9836840903236614,0.9087890555432279,1.0555930966687816,0.697392884608389,1.1910607606333907,0.5485455957645854,0.7782554784461764,0.7811290041467278,0.6107486236574204,0.6434369670315216,1.1192970657522296,0.7058845828032565,0.6421844968115522,0.78739138320999,0.5135116192180342,1.0434683330229695,0.5751439868840913,1.0413352597659788,1.1540371839848627,1.0521415674510999,1.091083292177177,0.6675183761034316,0.8342342722750544,1.1319379009047223,1.1844491886229522,0.5317552666366712,1.2438825779272196,0.6512601784684342,0.9029185716076042,1.1601606392150559,1.0062597322072302,1.0,1.0282925652534192,1.0,0.5802726742615464,0.9926191882823516,0.977090952590184,0.805805932395905,0.612083392590326,0.6319270844232847,0.9860972222049633,0.6282731135138577,0.5817785828369123,0.5584987716891063,1.0,1.2555529312588125,1.0,0.6557397895427097,0.905694687798557,0.5511315233508449,1.0301186385519168,1.0177636429296466,1.0,1.0,0.7989333305196781,1.0,0.7693301020464067,0.844924040740016,0.9678910762633887,0.9290308732544288,0.9214545653191883,0.898726152222512,0.7583109574114176,0.5798012221705757,1.0,0.7322214047136071,0.9137458410578507,1.4132115052079715,1.1208174988151842,0.7580745544096527,1.2990718123666967,1.1765523076563673,0.8984080259921007,0.6539595411193262,1.0147745512607862,1.0,1.2028292095513975,0.7868842676882245,0.8212981831165896,0.5627553400781193,1.0865649953816772,0.9101722482421879,0.979924747981116,0.7650546449802447,1.0,0.9417557384901352,1.2160589974888025,0.7425940689065301,1.0240807695275134,1.0123444561826838,1.0,1.1086485329512057,0.7849860801145668,1.1518549016333173,0.8674897715099441,0.7772882455038131,0.9060052200749167
1978-04-28,0.9570423803659289,1.0,0.6397292271530476,1.2028888096557833,1.0,1.0044969317834949,1.1308279074739165,1.0716167813390176,0.8188332955038773,1.1309200354853852,0.938488873540369,1.1077278154698864,1.0994211708980033,1.0,0.7792707414639454,0.7981518286920131,0.7101808430803243,1.054456303075537,1.0,0.7481737103916437,0.8730830382995802,1.1003844448972786,1.195752235356086,1.039633616908272,0.7164970718832735,0.7366917340672567,0.9343531316333301,0.9168469586150401,0.4984910098557035,0.9283661567414774,1.1905789771308282,0.6108934436321527,0.7852749902311742,1.259215267060963,0.9929561081131912,0.7275257625201528,0.8796369376381423,0.9362802953727025,0.9262172710666885,0.9598147675266681,0.9029211734374814,0.9242092226815777,0.7222750410909367,1.0420975711161737,1.0601090166643192,1.0290825534886097,0.9184663338262173,1.0355413598330212,0.9020284137617997,0.9194416838346875,0.5460644505745573,0.7476160499608466,0.7605821321846593,0.6041299942084609,0.6225808520162748,1.0799980150094244,0.718894328139353,0.6412699858004743,0.7872475306931743,0.520187372454701,1.0406298837441865,0.7689968852936571,1.013176731442532,1.1727583939741915,1.057390600942542,1.0937673757311883,0.6638790481001591,0.8311177459669963,1.1210154576430587,1.1978927693098949,0.5315808407047594,1.2215224157321067,0.6512315850299696,0.8002899988912648,1.1560324778419306,1.0044351369309854,1.0,1.0066780964935875,1.0,0.5997505260579747,0.9911985552599459,0.9952644300705082,0.712241098273918,0.6872894706216497,0.6317291993689895,1.0822403891302714,0.6360840237725929,0.5821145329075272,0.611493556575847,1.0,1.2650352893236239,1.0,0.6573502485924474,1.0968916290317785,0.5740973275411405,1.0338671479678414,1.013637117913781,1.0,1.0,0.9942591353692842,1.0,0.6860531974048472,0.8733595408607514,0.9698801034324892,0.8382550897476535,0.9065692400905251,0.8852032115750206,0.8338329935893977,0.5971622603527126,1.0,0.6534049057800606,0.8597380872409126,1.4105467927711084,1.1202744822972877,0.9577654080450568,1.2517618321928317,1.165463853216808,0.9115903914897556,0.6717148376786747,1.042193018560417,1.0,1.2198157039233712,0.7942985830873563,0.7829189814529414,0.561910807041305,1.060795253443818,0.9100562907820868,0.9632654410137037,0.7436219012554801,1.0,0.9408463811820039,1.2222597268555195,0.745188896893233,1.0375292913020775,0.9995118886692599,1.0,1.1089099404641487,0.7909837471979874,1.1366338530533857,0.867078430724878,0.7727057022391839,0.916539367989829
1978-05-31,0.9511845764707555,1.0,0.5912949597452752,1.2041366575911703,1.0,1.0282634874801009,1.1798066158237979,1.2475099125784779,0.8190048558674629,1.132960348103219,0.9452521309037685,1.146557355083649,1.1643602989532522,1.0,0.7984735155271071,0.6805294719086338,0.7100144366779189,1.0516393125183467,1.0,0.7658799285316166,0.8099076044187881,1.1675372117330103,1.291733273020612,0.9953434136127148,0.7338571024865126,0.7134576846956051,0.9408924485270453,0.9395779156541667,0.49954403579421025,0.9225144082457277,1.2110471726116347,0.6173774969289542,0.7852236519855744,1.2646354829839783,0.9909801380408138,0.7356024406851007,0.8601429281560234,1.0982026229260657,0.9225084026827657,0.9709410123878998,0.8503724088326711,0.9216845757649659,0.7141961740691944,1.0589033233264342,1.0956049764410183,1.0916925227725103,0.9988038302258422,1.0557682371740067,0.9346150271006513,0.8832815450693619,0.546218413528001,0.6826629455460167,0.7614601412030816,0.6031316979637534,0.6292815840854254,1.1229823553704392,0.7644204072888041,0.6420191719711021,0.7912427151662038,0.8572666570833981,1.0373303012885762,0.8563099456106105,0.9865279302825275,1.160163908780324,1.0436128866941774,1.1047921102795322,0.6622079748697405,0.8413358891193911,1.1724287703174057,1.208253756886547,0.5315366625101876,1.1653664497154166,0.6512283833365922,0.7870227974544919,1.1779215273937702,1.0057802293531986,1.0,1.02189485687935,1.0,0.5769011923872502,0.9905255638095324,1.1133023158573276,0.7266882782321796,0.6586393555551342,0.6318115505236859,0.9523439129959691,0.6484142043040704,0.5841872987226715,0.5960720435335165,1.0,1.2570291523960664,1.0,0.6868708634058583,1.030472267224702,0.5951591574437616,1.043275552829507,1.0173026213666367,1.0,1.0,1.0642044245876217,1.0,0.6558031606104076,0.8663359974658809,1.2601916844984187,0.795554604325259,0.9305337059501783,0.9093941240456971,0.8500626962084249,0.6261506320717383,1.0,0.6474888287398202,0.8616234953196622,1.4067017266078672,1.1339807804283235,0.7757482664147919,1.26616036999068,1.1815069165476921,0.9092252923141929,0.7489349254384406,1.021032835750729,1.0,1.3232644527124653,0.7372156197992019,0.7763654370631415,0.5661851176279783,1.073711240501517,0.9061753141186228,0.9757039867895452,0.751359566666995,1.0,0.9316479589224924,1.232957601468405,0.7450653750362037,0.8844687505754903,1.0399457402888874,1.0,1.112583876356168,0.7858454338419376,1.1463889367424727,0.8630846980343141,0.7684060642599904,0.9269967181620762
1978-06-30,0.9311283025038511,1.0,0.5859329128736006,1.2397910690976102,1.0,1.0639300312666644,1.1762810540370714,1.2261295432801171,0.8186443922005868,1.1317353839138886,0.9234574688232129,1.0918095239609897,1.2174746869381488,1.0,0.8014966264680439,0.6056180480060278,0.7099607442198892,1.0509568739465152,1.0,0.7695506883730135,0.7553752533201037,1.200711328366477,1.3304954788078405,1.015674653907017,0.7061702831443694,0.7019100696073113,0.9566419425115673,0.9645118866431762,0.49709417711009507,0.9183677573685067,1.1770256487017572,0.6199297078588459,0.7852188984377684,1.2664842816756607,1.0076364789646928,0.7324224536315767,0.8951347928120993,1.2808955538045494,0.9220041654790504,0.9587163788539133,0.891703315595806,0.9266420031743614,0.7105443812173498,1.0265339244397198,1.0871688976506122,1.1176842312462147,1.0477262744119795,1.0610519152955575,0.9307613606384254,1.098114558321345,0.5465938911003279,0.7140319739374947,0.7565325147572244,0.6028820056159336,0.6408425242232709,1.2007635602165254,0.8141306817941895,0.6404242615623918,0.795903182505374,1.1122499253705642,1.050313765029726,0.8545892868786176,0.9804210165236584,1.201453274228594,1.041114808477225,1.1190560606521724,0.6616193971226192,0.8457511236169566,1.2186210331257916,1.2052299715596768,0.5318819505953005,1.0948101937990637,0.6512273098361421,0.7387363652970993,1.2063901730205389,1.0058960084739492,1.0,1.0271875872718739,1.0,0.5713300545563667,0.9898410206245093,1.0397444257120692,0.8194507606511767,0.6244692547482256,0.6316657569188798,0.996599040069573,0.6317880986975895,0.5830896309952724,0.5385501279062157,1.0,1.2436255791594326,1.0,0.7925007108681833,1.0704950793506014,0.593442243015992,1.0194408625641518,1.0171703571813793,1.0,1.0,1.073515716729344,1.0,0.6460706942302974,0.8761163322162246,1.435902457773187,0.9875324993902209,0.9523800990094512,0.9323659082858561,0.8568650283710477,0.5963331210243159,1.0,0.6407486632461206,0.8770795082915932,1.4139212383066786,1.1452567302671908,0.7354618851451145,1.2632182038353155,1.1837918041900093,0.9119083467981977,0.7698422101003068,1.0266485059586548,1.0,1.4280369088839195,0.660990597530889,0.7596089106802258,0.5937463878745346,1.0011836055858387,0.8885591489598454,1.0935525805397566,0.778979179595894,1.0,0.9211247080870306,1.2385075851860847,0.7457605909727059,0.9595535788761836,1.058957178396577,1.0,1.1180054277313825,0.7801753518811624,1.1698378795654496,0.8628716356504621,0.7726626046161653,0.9188581894670365
1978-07-31,0.8930288142842653,1.0,0.5863586801403561,1.2221673940916715,1.0,1.0434027453256995,1.1747489018151036,1.2057090791046141,0.8186509772514069,1.1327689404357153,0.9128890986596467,1.0611196546622244,1.2662998325955752,1.0,0.8132177255013233,0.6311002904098819,0.7099757196851703,1.0454208568603585,1.0,0.8098868808324261,0.7957729697830451,1.2284355792695123,1.347437426336171,1.032945696475976,0.7892930710774679,0.7026406129773429,0.8577943592057264,1.0515963245471456,0.4977573000980464,0.9188333900695498,1.1644963465351115,0.6243131206276359,0.7851273661023558,1.2662848563564693,1.0120792360004343,0.7306531788266913,0.8882466567388362,1.2069096885339379,0.9233058938245344,0.9557439964446239,0.8959655598479744,0.9250696793161278,0.725126686524368,1.0125181572019086,1.0811994882908174,1.1264928400379415,1.1651821647832274,1.044512048139994,0.9342922938760885,1.1098186781531842,0.5462924355554752,0.9144415500282331,0.7573716396456771,0.6030059549451978,0.6404571365578038,1.1231432494180533,0.8191771100062789,0.6403299432887731,0.7948183744933959,1.03994050608177,1.122657399202639,0.8267281830003708,0.9802232471671801,1.1888883008168256,1.0231520660490845,1.1114375530822598,0.662452863371046,0.8520026039040534,1.2084420273995058,1.2019912023067083,0.5324214876894491,0.9737269747288225,0.6512323962815686,0.7328194769158437,1.3098446943783597,1.0066467084973192,1.0,1.0652169678495487,1.0,0.5710734248808726,0.9901505466663267,0.9794114001600772,0.8732180812657891,0.6368773168417714,0.631650088562687,1.011122598579757,0.6304268442795022,0.5837090546284327,0.5355900287321043,1.0,1.252805012596147,1.0,0.8023745201796085,1.0922321973782585,0.6176738711664399,1.0588862318439738,1.0218768228037547,1.0,1.0,1.0698659433063373,1.0,0.6044092088827187,0.9443479548689251,1.4066447014325532,0.9039218249043335,0.949154337152128,0.9283924725564502,0.9639787683366647,0.6178780197044872,1.0,0.6408343162130616,0.9402190126242802,1.3897832963336871,1.1399509297081638,0.8730491973933121,1.2747082671939851,1.1815356892700135,0.9123745533366736,0.8701345578474368,1.0368909636734853,1.0,1.4219460906109704,0.584702595638908,0.8001736801171843,0.7381490348359967,1.0454963963156203,0.8609864416136361,1.041403319439533,0.760803428724846,1.0,0.9106191463452665,1.2393765610796559,0.7451619066268917,0.9073968939113302,1.0662399169141523,1.0,1.1324022744802278,0.7796123545885338,1.1732587823767608,0.850127056191605,0.7586611368581658,0.9369974347967795
1978-08-31,0.9576005761240339,1.0,0.5846675609757552,1.2269328831702566,1.0,1.0661137395313078,1.1968339903700287,1.2773102776527652,0.8186228634746797,1.1327565306854628,0.7843049454037474,1.1971582361138813,1.3308848046209194,1.0,0.812009146080194,0.5617096704501537,0.7099446027738576,1.0564387192002003,1.0,0.8497105795191695,0.8047973042964036,1.1739317070480455,1.342878399283719,1.0321868034805397,0.8578249447876264,0.7208089131150182,0.897946670521189,1.1452325777855497,0.4978807872423058,0.9884766266955662,1.2012969635207462,0.6038307231887199,0.7853020177365361,1.264704394680646,1.0092451840818533,0.7824934393849413,0.8766960543323302,1.323611030256793,0.9217050064806458,0.9693335397627862,1.148127555848312,0.9366700399153036,0.7069022815503263,1.0196447572185146,1.118804730099103,1.0271087189307526,1.2246268691415751,1.046817102143318,0.9448296244091036,1.1665099204713225,0.5458433855541687,0.9533265809480598,0.7553877327079394,0.6016107477975055,0.6688704498374011,1.0792694403699692,0.7435769439606743,0.6395921460856406,0.8098245380048197,1.4271724411053766,1.1494954348404571,0.7669696376177557,0.9409340740927361,1.0717068833745231,1.0596365520476552,1.1887782222838306,0.6766291629900537,0.8495577200495911,1.2082682606274568,1.193919671529407,0.5340216936331703,1.030086848424601,0.6512251373167226,0.7241023670149953,1.3800819622779292,1.0064288533600898,1.0,1.0389762966578722,1.0,0.5613089987261791,1.0151659181639625,0.9288160319018113,0.9852975645891792,0.5796431159735322,0.6316744858277921,0.9181754722442423,0.6220777023805877,0.5814773046835887,0.5371680437098918,1.0,1.2652639211459265,1.0,1.4243802666865213,1.077405989290747,0.655592566376969,0.957200292972184,1.0228928946176263,1.0,1.0,1.06098365022613,1.0,0.7171724726441564,0.9350482919480616,1.5439416003229294,0.6774930283208034,0.9329092141840183,0.910178457063349,0.9572951189633486,0.6907586155147434,1.0,0.6393522037817457,0.8704890419376198,1.3592392886077664,1.1489513787037184,1.0270605825620596,1.2818170913914302,1.1902696704514566,0.9355943324370943,0.8434879530142032,1.0475038134933685,1.0,1.4394230129210286,0.5609167282803794,0.8721229435084732,0.7908837717401386,1.0873937943352072,0.7973054931458966,1.1244159771202158,0.8794045498344217,1.0,0.9223261867397711,1.227316437400477,0.7451075035426393,0.9139664751039824,1.0723771226217371,1.0,1.1212336093963604,0.7791617653572035,1.1804624889018598,0.8415902924457864,0.7055662406357791,0.8649899921261017
