date,AM,AbnormalAccruals,Accruals,AdExp,AnnouncementReturn,AssetGrowth,BM,BMdec,BPEBM,Beta,BetaFP,BetaLiquidityPS,BetaTailRisk,BidAskSpread,BookLeverage,BrandInvest,CBOperProf,CF,Cash,CashProd,ChAssetTurnover,ChEQ,ChInv,ChInvIA,ChNNCOA,ChNWC,ChTax,CompEquIss,CompositeDebtIssuance,CoskewACX,Coskewness,DelCOA,DelCOL,DelEqu,DelFINL,DelLTI,DelNetFin,DolVol,EBM,EP,EarnSupBig,EarningsConsistency,EarningsSurprise,EntMult,EquityDuration,FirmAge,FirmAgeMom,Frontier,GP,GrAdExp,GrLTNOA,GrSaleToGrInv,GrSaleToGrOverhead,Herf,HerfAsset,HerfBE,High52,IdioVol3F,IdioVolAHT,Illiquidity,IndMom,IndRetBig,IntMom,IntanBM,IntanCFP,IntanEP,IntanSP,InvGrowth,InvestPPEInv,Investment,LRreversal,Leverage,MRreversal,MaxRet,MeanRankRevGrowth,Mom12m,Mom12mOffSeason,Mom6m,Mom6mJunk,MomOffSeason,MomOffSeason06YrPlus,MomOffSeason11YrPlus,MomOffSeason16YrPlus,MomSeason,MomSeason06YrPlus,MomSeason11YrPlus,MomSeason16YrPlus,MomSeasonShort,NOA,NetDebtFinance,NetDebtPrice,NetEquityFinance,NetPayoutYield,NumEarnIncrease,OPLeverage,OperProf,OperProfRD,OrderBacklog,OrderBacklogChg,OrgCap,PS,PayoutYield,PctAcc,Price,PriceDelayRsq,PriceDelaySlope,PriceDelayTstat,RD,RDAbility,RDS,RealizedVol,ResidualMomentum,ReturnSkew,ReturnSkew3F,RevenueSurprise,RoE,SP,STreversal,ShareIss1Y,ShareIss5Y,ShortInterest,Size,Tax,TotalAccruals,TrendFactor,VarCF,VolMkt,VolSD,VolumeTrend,XFIN,cfp,dNoa,grcapx,grcapx3y,hire,realestate,roaq,std_turn,tang,zerotrade12M,zerotrade1M,zerotrade6M
2002-05-31,1.2527645019965516,0.7847560053038591,0.6692989156108913,1.3246065425923246,0.8323706614681463,1.2631699980611595,0.95619437505111,0.6914849740721172,0.984487062584816,1.1143819660990038,1.3639093533239117,1.0444836748090878,0.8574841971575993,1.0,1.0958946675610375,1.1789382406481317,1.4469020012142533,0.798620769803975,0.8780302327459777,0.8931276077990651,1.1280648513802318,1.0105801831439591,0.6325610831219552,1.2965336035595472,1.0119556700720571,0.7695827772351755,1.018649517580596,0.9022309237383338,0.9413390683698737,1.0692153551045305,0.7032817095814787,0.8380566953958616,0.8394251274874054,0.898755710222614,0.9993080593435413,1.218708152177995,0.965737763969709,1.2525525655739034,0.9650561622487449,1.1438130458127314,0.9780290858312275,0.9634634152058131,0.9242843678430822,1.3202085676443844,1.3526842285063325,1.0,0.9556175624245042,0.8368437072890816,1.415376414634669,0.8280286220367382,0.6928155128247857,1.4054831592482873,0.9996773021099623,0.6656716292376776,0.9992363580766167,0.9095720533617606,1.1923499870996583,1.0200131350204695,0.9883494282581562,1.1637348994545387,1.049401046530667,0.6879270072496202,0.9765312866538733,0.781152382830652,1.0969000653398648,1.1888291729300053,0.7969453686910468,0.7866487315476146,1.1565798429181293,1.199583895192101,1.0119187314330915,1.0572000421703245,0.7417288434385871,0.9266316540156435,1.2612139212264735,1.009169951515352,1.0,1.2615022060188126,1.0433738123872223,1.3983721759589915,1.1487784957553506,0.5864115169313038,0.6682392775955288,0.656668786098147,0.7138817342263304,0.7815204460705042,1.0832872609919773,0.6331972383041483,0.9300187935206528,1.150869341835833,0.9077067645727482,1.0046976136350774,1.0152575962874604,1.0047900730243933,1.111599517478225,1.0736101092776564,1.0459077564256651,1.0,1.2813866986320752,1.3282671245377378,1.254681840810402,1.3268323317437958,0.9260167878429849,0.9660524343743072,0.6527202360974702,0.7427516502514341,0.7230764505067981,0.5655535992331573,1.0938113404200438,1.2899542615494408,1.1610453280809279,1.137912266572381,0.853098150633158,0.9349755045044891,0.824508007759533,0.9214334783610514,1.3979656854605031,0.7600741073224522,1.447677792125562,1.0233882136531658,1.2001246074814191,0.7844610589437085,0.980836716446654,0.7131757780435464,0.7607751898971442,0.8944592008957167,1.012339106703475,1.1635111681124795,1.065695282835521,0.840706712061372,1.0013728142096618,0.9368108789309009,1.247408554562705,1.1931486670554565,1.1914338303896075,0.5356309658479541,1.203602409220604,1.133017227101724,1.0557465512728252,1.0721437431778358,1.0870226191314696,1.170897280820412
2002-06-28,1.174769828491548,0.799281535618205,0.668530425349608,1.2119395121115133,0.713544369406507,1.2309907067709207,0.8496332054721036,0.592625077079493,0.9739443357723572,1.1114813483156558,1.3666253109224589,1.028938491973937,0.8102289482913652,1.0,1.05116483857192,1.1839864782558367,1.4522360404520214,0.7947553439908452,0.8520407939410433,0.820632409536492,0.9916508865640931,0.9338333824691796,0.6284329996190101,1.3078511360609864,0.9963319033671068,0.7579208638259992,1.007125733613717,0.911437773897066,0.8836681366650292,1.0704321628033675,0.7050728298163742,0.8330853124546367,0.8339475380083305,0.7187661785282944,0.9981564094924592,1.1825512611832365,0.9596090074978374,1.226823109226842,0.9522320230294539,1.0415725715189983,0.9756985667283486,0.9620464052951335,0.9136117992614075,1.2203301559541577,1.324839005994662,1.0,0.8223585720115603,0.8190880115656837,1.3532534731571009,0.8465048128169007,0.6884336035104288,1.3551891027108613,0.9987333194009979,0.6120642229445976,0.9378781814932463,0.9123617724155572,1.2297977181270046,0.9781458029728153,0.9886845777282195,1.2218173233581973,1.0463051618631831,0.6545093772394075,0.8886827597370381,0.7305697012741244,0.8463818100434514,1.1889138877037237,0.7925322832849575,0.7716771725599763,1.1469890276754917,1.2016931316793125,0.9968859742062675,0.9827712684828297,0.7011207655400205,0.8955931082936353,1.293791059104346,1.008235308700485,1.0,1.156837140248931,1.006225009319013,1.400435022514495,1.1731070342982242,0.5707473423055466,0.9004721058279352,0.62478510674479,0.6481391840906598,0.7970158901448843,1.030512506252704,0.6298838066265717,0.809936245792901,1.1309179811872474,0.9247670398483278,0.9873726000538994,0.9398338922521695,1.0398793580184926,1.002251184575237,1.075604732585872,1.0471341180630156,1.0,1.286240235941137,1.3061140512837022,1.2546932379201092,1.326905156013554,0.9287264080142748,0.9578824090049767,0.6327420715359191,0.6901030577287404,0.6601965380471682,0.44121869738369446,1.217102676516167,1.177389971530826,1.119398661992712,1.14428361333851,0.8180516029350043,0.9468085221778955,0.8662400693622011,0.8907850117840814,1.3109879931506907,0.7818671810046911,1.4438317156849119,1.0384038707274652,1.2052335170967985,0.7610750079208101,0.9744438526058756,0.7154183517561866,0.7593774738520381,0.8647963080190143,1.013927080200372,1.1915429139639149,1.0384952199812134,0.824311652884542,0.9957390363301575,0.8704784075402199,1.2493125320217109,1.1931490312891935,1.148274468783785,0.5214585640560172,1.2029631206541396,1.1389514415641948,1.0567384187048268,1.081935945646199,1.0818505110771057,1.2712814068640197
2002-07-31,1.1693805058062046,0.5947164922795494,0.6678927838812957,1.2147536832177772,0.8019811704241622,1.2085269678334996,0.9262385704819209,0.5987863413193034,0.9556070149066141,1.105761496417486,1.3651176778979006,0.7745795759723952,0.792507380631577,1.0,1.019187018351157,1.1707436675206764,1.401125387045889,0.7904295430129076,0.8533846113904784,0.8007229725295109,0.9282938747466344,0.8925757856426082,0.6714771869163074,1.2847979449200446,1.0005859634903003,0.7416197537899443,1.062112238030298,0.9091186577334348,0.8675749306326427,1.0695304501390999,0.700116262335905,0.8329892517111498,0.8343746934829332,0.6815026819910743,0.9979736659907059,1.060250866616919,0.9682866151915879,1.2277801288482768,0.963478179572641,1.0221995329598896,0.9742275803612922,0.9619071501234467,0.9073390395449936,1.1787671545954934,1.3246988385584701,1.0,0.819420580235817,0.8312816116750601,1.3128337656599613,0.8496278869273575,0.6872032923578909,1.3542530372226658,0.998689698566811,0.6050857900751649,0.9340309465886594,0.9130285551498726,1.2032924339672249,0.957432268032991,0.9867323900972194,1.2411543976830277,1.0478395786600447,0.6591562948241669,0.9264694924582831,0.6214370210540461,0.7522006486829477,1.196025461097355,0.7413299509004462,0.7728623298913182,1.2079561016866764,1.1984863901754903,0.9686600500892454,0.9715574545044243,0.7415523845555215,0.8886678305859803,1.1109258176761239,1.008016570930321,1.0,1.1499175569490099,1.0028579725751172,1.3709319804789664,1.1292724958921156,0.571487181352671,0.9824726318868412,0.7711892895564926,0.6461594114147051,0.8059430882219797,1.0112205858017782,0.6291439956261757,0.7927059450871221,1.1337161126960553,0.8160782505718048,0.980865274751968,0.9115619650538442,1.0450954711140708,0.8464240145152686,1.076590220710983,1.0493252354280251,1.0,1.2859764802687685,1.2783880313607068,1.2546728942580145,1.3269068077197441,0.9628126125822971,0.9626250513967542,0.6388702088358174,0.6844055263303088,0.6536972142102346,0.44832739495818685,1.1538728259220004,1.147259288824901,1.1099925627790863,1.1320413322912593,0.8295371952115388,1.1005777659406908,0.8923986282638722,0.9551738527619571,1.279819038267213,0.7882602184591726,1.4469891446557086,1.0559440335420782,1.2325504662824665,0.7651622106924204,0.9516710949938951,0.7146178676907052,0.7599706898753658,0.8588247723102034,1.0100236326704242,1.243722591071094,1.0079816370019028,0.8085479848709352,0.9864085125954891,0.8468258570650131,1.2405833388562573,1.1931451747863002,1.0740568360202485,0.5152440965683356,1.2016791301081624,1.206902695425093,1.0540596437677934,1.0835609036700915,1.167636214377267,1.3086598359648591
2002-08-30,1.1650469035959508,0.6055091285657733,0.6679085507107103,1.1848646580563325,0.7822129691945925,1.1551207702311381,0.962710272791168,0.5580389569363821,0.97731141425447,1.095195475689842,1.3613681698882347,0.7509049538853929,0.8235373564565772,1.0,1.0132544392463545,1.1691386931169518,1.3914831412778927,0.7902971276385956,0.851317260582392,0.8019712775334342,0.9205672740687074,0.8250771331662835,0.5552225301914563,1.2142427478828965,0.9959784249500949,0.7341729335320886,0.9863009678192414,0.9094973045666688,0.894331413583471,1.0634098731716926,0.7286588497724347,0.8331006291162307,0.8339372627375581,0.6313608455426728,0.9968257534752373,0.9929897201547518,0.9747090243364784,1.0245656142830522,0.9887943082158537,1.0231590257665628,0.9700782323852044,0.9622925005925673,0.8970579222248012,1.153419381757267,1.2889894471570271,1.0,0.8141111062414479,0.8804003068176003,1.2784425636086034,0.8552011382244079,0.6863934164307155,1.3676129837419413,0.9986605333799623,0.6053062954248447,0.9236156247005645,0.9118457708840453,1.122967573171318,0.9157078514633494,0.9800743258691864,1.2029652276230993,1.0457964838591478,0.6528719528118453,0.8851716298491209,0.7400113890968696,0.7215173739149938,1.2007851433792984,0.7561419969221838,0.7725068066348397,1.1397807198820287,1.198123501580493,0.9476981715734231,0.9605979033291819,0.7333141772446311,0.8754197978408932,1.056256481977981,1.0075306042233583,1.0,1.1382963005986784,0.9946372746938341,1.3806393602708247,1.0952373381972222,0.5648909198449832,0.6973976621231552,0.7762701899802077,0.6456963763492652,0.7893334740991589,0.9578756433974894,0.6330516028934776,0.8084254763581679,1.060107706230765,1.014703135422493,0.9606438635009862,0.8868180520361388,1.0458308012907434,0.7520240199325221,1.0777929475894428,1.042992994517281,1.0,1.2840650727579352,1.2172442638286618,1.2545959182986461,1.3269005974786212,0.9429301121942608,0.970627631009753,0.634127177511471,0.6894922636400264,0.6595490658145803,0.4527384229951219,1.0533559836144035,0.8346048720315429,1.0608678417389588,1.1494534972022261,0.8066529841674694,1.0207943985825538,0.8669598341787843,0.9215425467326637,1.2235359806786712,0.8061262305811333,1.4118632036815089,1.03664257159748,1.2617201489824952,0.7469774386856953,0.9412891366470457,0.7080237637719774,0.7604505973528853,0.8414995342055096,0.9974562948683997,1.2009106209964293,0.9829908787902751,0.7933387420525359,0.9858416777539433,0.8632608924495239,1.2341423740793118,1.1931416625351203,1.0251695637972147,0.5141369821990902,1.197873051644431,1.1963483556751549,1.0464109804821402,1.077575441786452,1.086042562935418,1.1917353398833108
2002-09-30,1.1040606747087027,0.7308684182828618,0.6674337306479705,1.1837004877556219,0.8155413466176903,1.114829831684973,1.1588613300147048,0.5986986292547889,0.9614013178269398,1.081274452111566,1.3469521818747707,0.7908466990729308,0.832530450007849,1.0,0.9719040332984925,1.0777027893228905,1.341635797623118,0.7963874139961433,0.8532007378106488,0.7903819560049308,0.8730056848264987,0.7305094070949298,0.4652987914714709,1.0839416760909897,0.9946949868102419,0.730013938472067,0.9142727383595688,0.9073961603005838,0.8844174211650684,1.0236644919030131,0.751660440345912,0.8321630071881306,0.8335420258547561,0.6007990007007276,0.9979686153968018,0.8893365088777794,0.9708442528938339,1.2259360511328263,0.9842288878858558,1.0151588776189733,0.9685987663109841,0.9620461796746528,0.8669433749643771,1.1441700295085457,1.2927046836494287,1.0,0.8137778466138854,0.9287184500509165,1.2270112648696063,0.8567349897042776,0.6862533204029739,1.3505779882217388,0.9987476036075886,0.6263520743882409,0.8994625139062574,0.9094894312122461,1.1138261770803741,0.8996079324849588,0.9760182063524158,1.2428494789692281,1.0457830749102595,0.6425257801123292,0.8490732286605869,0.7727359009767598,0.7396220913936806,1.1865948445957075,0.8907065887796614,0.7622812207437669,1.1290903380612003,1.2011259603867646,0.9332098284741509,0.8902129876456367,0.7493939859079428,0.8744925094067034,1.0354322163766434,1.0072311933527223,1.0,1.1479933457115525,0.9951512953529708,1.3825743653299245,1.0936089903294748,0.5588935617453825,0.6896803093051904,0.8042154764631843,0.642429898763567,0.7501201766456278,0.740674800853147,0.6231327801152902,0.732252797877947,1.0529591570926542,1.0049048330454737,0.9366261378424448,0.8735489291549546,0.9805673908674477,0.7902692541122681,1.078587951433611,1.0373179872187153,1.0,1.2750324229757437,1.2256215406240052,1.2545321838035477,1.3268359301804957,0.997373493133493,1.0001512007605111,0.6390744968176624,0.6878786422550016,0.6554740237928054,0.46933456987314204,1.1249457609010696,0.7674733011929731,1.0565378581027731,1.1523145527969476,0.793556588042371,0.9971750358346865,0.8445442382045878,0.8630674177371578,1.2612209513657513,0.8140248516679484,1.4180611435956092,1.0342177848340286,1.214187292224369,0.7804730223366566,0.9440293520705969,0.7191097245908933,0.7604534157017186,0.8992051682060166,0.9825502162977474,1.219948614053522,1.0401787352703065,0.7794329049544169,0.9917643608184618,0.8275275525835283,1.2026957565981546,1.193051956995903,0.9875810391022757,0.5122838038850426,1.1931087142374779,1.1503311864663524,1.035695517195441,1.0754595842739458,0.8784022287906907,1.160157366049381
2002-10-31,1.1208706128641754,0.6047510383756188,0.6686226519765375,1.1776450552763285,0.7361730877306587,1.167540191239387,1.1389850174736458,0.6206800702458246,0.9718168544238016,1.08761964692346,1.350314478235017,0.7924773332523589,0.8755139741558723,1.0,1.0026086060736148,1.1224831722224689,1.380101296177504,0.7924589521774056,0.8547135482031759,0.796993386296692,0.859732086467279,0.7949501346106624,0.5377924403770648,1.1734465714532503,1.0088949478774596,0.7269442524987813,0.9855288333319248,0.9117736809896542,0.8498101132706123,1.042486260382826,0.8177845341236164,0.8353623379010939,0.8342942274027878,0.6605227394744604,0.9972999778363347,0.8903928102918651,0.9609212857831153,1.1741295774008444,0.9927800078043778,0.993420027031782,0.9728833813991167,0.9642696450584786,0.884889857958449,1.1581142450671873,1.3154624812535327,1.0,0.8138355784592083,0.9405618223104039,1.2586688973060336,0.8503538940892073,0.6858347157646367,1.363823846771356,0.9988937858110516,0.6049391610856747,0.8853769717089554,0.9104920611218903,1.1399470770723232,0.9076452095613529,0.9779503152981047,1.2269796459806517,1.0435889937534484,0.6517259414399917,0.839968774061945,0.8462853579851962,0.7462544186157021,1.1771474544633722,0.8079981183502083,0.7742840831580923,1.1497720366085609,1.2026133705467827,1.0129019122795893,0.9289318021300861,0.8005679252516034,0.8763488708915455,1.0070656801774371,1.0074331391690292,1.0,1.1417438578048722,0.9981384274410358,1.376555318628292,1.0872004356417055,0.5561819361948392,0.60206936003915,1.000376356292576,0.642628041694796,0.7382915814625622,0.7211763834694356,0.6233007129510887,0.896665953253286,1.047256064978927,1.0608893146005998,0.9474677121176829,0.8758386369616463,0.9608767198484232,0.7725398462820499,1.0784440050902684,1.0305804154312868,1.0,1.27516170272505,1.2074332926103077,1.2546299996169312,1.3268001947972667,1.0634165674127194,1.034052603299471,0.6773878095672726,0.9721351204892977,0.9501792385896637,0.6161000805722346,1.2641630755286624,0.8425226316256068,1.0644595210524797,1.0261420473832703,0.7689526900476686,0.9881613814505575,0.8083127384648054,0.8491807128302197,1.281849159407557,0.8038772615762292,1.4133893823287451,1.023252155428314,1.200498996517609,0.6961478938975802,0.9636939735713735,0.697712363507048,0.7606752662214222,0.9214871003155869,0.9861167480102175,1.179485177879287,1.021931651613699,0.7857609563324923,0.9954505990924106,0.8749575312073854,1.2229609031669275,1.1931111296055235,1.049325557487186,0.5205327209528823,1.1956502865736856,1.137106574002787,1.0351790742402212,1.0769525151323138,0.931851500544925,1.1832948610963152
2002-11-29,1.115548077622555,0.6045928997749463,0.6693141610549307,1.1109878873271097,0.7738733691643932,1.2306039773890092,1.177330735590872,0.6678922696883691,0.9814864499658652,1.067723997568291,1.3307846704164619,0.8126679677260059,0.8839960267761934,1.0,0.9689588126251778,1.113481115957405,1.2829732501335975,0.787887906105779,0.8519221017472154,0.8207158313860128,0.8771413077776391,0.9369850801565693,0.9508146875909332,1.1862232384494833,1.0029690645356202,0.7133720348061372,1.0093505477929607,0.9132711434401121,0.8192943014692043,1.0539930974265819,0.8085861505121337,0.8327496624363155,0.8336177470304722,0.9938936121171023,0.9965484934646205,0.955066817739959,0.9463067347442073,1.1685957424394693,0.9889666887635762,0.9531695528882718,0.9775276962505103,0.9651819744526771,0.9014719377546728,1.086765996369384,1.2408890451146906,1.0,0.8196644110828641,0.9346686180816877,1.170848319463879,0.8528442040153246,0.6853785799577035,1.4192753202858261,0.9989174443071615,0.586091575602286,0.8176724197958439,0.9182947971049411,1.1070164786228007,0.8468730155560995,0.9731247177461249,1.2250791681603512,1.0376310274177776,0.6725960170877554,0.8069960029054382,1.0288727642871396,1.0365451687213507,1.168397498920176,0.8045880279913644,0.8283289581664522,1.2012515709397384,1.2038125134630682,1.0978485957828887,0.92523569791087,0.8654608417267271,0.8763600207088434,0.9829602015220423,1.007600136626539,1.0,1.1465807201693465,1.019144649864323,1.4013936897798873,1.0932462478276914,0.5723875690883862,0.6057277411733157,0.8724443792739264,0.63925029358474,0.7242436073997849,0.6575803475485694,0.622991511650119,0.8980519504956125,1.004181656327546,1.1354057144056742,0.9301671718105574,0.8604462610375672,0.9972765947885734,0.7543545422609271,1.0670516984909957,1.0178860706375614,1.0,1.2797357449680813,1.2075389762703788,1.2543043824772366,1.3262381696603334,1.0402160810402996,1.2180019424801467,0.6600378874580293,0.99406027049036,0.981429818989046,0.7821798235641145,1.2325909018201981,0.7329261707836624,1.02737719523539,1.000257250387856,0.7444147710465387,0.8828453837784033,0.8237014447991389,0.6721540393632495,1.288430608585971,0.793203090947534,1.3659787862833932,1.0163228326742644,1.114288145940232,0.7612188563106048,0.9246675644688458,0.7374699762286525,0.7603584103597743,1.0382488675381591,0.9730681274345615,1.1937164138624101,0.9967933368354379,0.7700317953218065,0.9970673124714491,0.950191781857471,1.2093636832366226,1.1930637006247182,1.0445914246801926,0.5134542137228799,1.1956073962314424,1.1250430929344446,1.025095109256189,1.0683436968644406,0.815640806074247,1.1506198426051861
2002-12-31,1.0849339893122136,0.5486123619309755,0.6673939156899436,1.0994786979863895,0.7683679114886103,1.1274441760751568,1.114038600454389,0.6600733671688623,0.9806297578954827,1.081985755045173,1.3537436619774115,0.7375421339393302,0.8812401100913926,1.0,0.966558176841492,1.0688708156487308,1.2875282318221377,0.7963874077803065,0.8504706728624215,0.7903614268080591,0.8997254052944308,0.8201132394394266,0.8831129120960022,1.1684442637806434,1.0121379508353738,0.7095061875659867,0.9625353255623507,0.9129614150120534,0.7573467499011435,1.0684983501466367,0.7926307376522943,0.8309387217792764,0.8330560396737233,0.8670184200417866,0.9964191604453132,0.8532403498576092,0.940824988374093,1.2261538396718041,0.9637843728545211,0.9581173760118727,0.9699619183376693,0.9618423068244328,0.898868098405397,1.0982026416503095,1.3073545116603058,1.0,0.8322639770090429,0.876308729020396,1.1954377784967223,0.8556119781721113,0.6852797117609599,1.4012032487281425,0.9989898580808273,0.5957475183088214,0.8485866899846165,0.9114873101948175,1.1385059301801268,0.8635734605034902,0.9783269761385984,1.2584756977565366,1.0422473743723415,0.641315053873966,0.8036302875260362,1.0008210221852933,0.9133822978369243,1.186086897020793,0.7971414027281274,0.7796413455692575,1.1169197122739531,1.204080325511638,1.0496994636686847,0.8893787526714856,0.8425575823605129,0.8934730055285702,1.032936701313948,1.007728052267167,1.0,1.147480262521085,1.0336988453928109,1.3994897178852626,1.0794958960629755,0.5695982798235794,0.6053960328501815,0.8453366665838491,0.6395196804701426,0.7174544602985985,0.6234676186189156,0.6176244712520994,0.7828054277234732,1.009539208570849,1.1577006288583978,0.9351169097434775,0.8642801545697603,0.9742034550089304,0.7278499978205044,1.0755501404999377,1.0228918911659317,1.0,1.2699858183299404,1.259764740992829,1.254512745935652,1.3263170175819068,1.0483712641988665,1.1155276832708552,0.628958633051601,0.9740954717876916,0.9512831495573413,0.7305330864144193,1.1343289630323383,0.656706430987654,1.059061285087317,1.047794147662127,0.7264727173172432,0.8553363413223697,0.7850384485059988,0.7642720614208223,1.2755012933146732,0.8223421795659525,1.3421510343551146,1.0172779678585833,1.1716955707416667,0.7202283671653007,0.9228535091742448,0.7157674583244682,0.7607813131713326,1.0037524726588072,0.9743790610653106,1.2331272926865167,1.0091953631097539,0.7713206048715128,1.0069836980670948,0.8769823213574451,1.218508676836279,1.1930830381405946,1.0077554889239384,0.4892254533646908,1.1974364455513924,1.1954869792589575,1.0305784993088931,1.0749728247893187,0.8746511781119193,1.2204976343338438
2003-01-31,1.0652304377937416,0.5570602356352901,0.6661544558212165,1.0865469826539165,0.7588124286907709,1.0630729122011613,1.0696898902811918,0.6822618158414779,0.9764511501870493,1.0684909440544355,1.3206018597547793,0.7081643270277205,0.7483429998116449,1.0,0.9432058625336082,1.0642374014845974,1.171479191912283,0.7891855682886227,0.8511772890893353,0.769865749449349,0.8894698621431344,0.743496975474355,0.9507118520458443,1.0954506344509145,0.9904885706223201,0.7036270419157382,0.8987240851878407,0.9127278089755713,0.755806531661032,1.0654717053592873,0.7288744733628378,0.8307230974104528,0.8328104991740592,0.9402521521412516,0.9959807530574017,0.8210837198888346,0.9386431550795536,1.2518883703313914,0.9605101437199969,0.9245049649722552,0.9647359034285827,0.961763434040632,0.8831353544923866,1.040368247801279,1.2362379464810356,1.0,0.8134580922639502,0.8582028183948008,1.1201016225103715,0.8585942851669703,0.6848656280111293,1.4099868887990077,0.9993091459442502,0.5918602539130342,0.8263589541188039,0.9160307572602833,0.9761542614536808,0.8023507068200659,0.9711037822181167,1.2600205819505592,1.0234342101971272,0.6334253982450222,0.7667962889370338,0.5560682962527349,0.7790058830856247,1.199253205895696,0.9377763187819488,0.7867181163281451,1.096160913132643,1.202475788489063,1.0693126634177506,0.871180027996352,0.8660106892481848,0.8772307906426507,0.93519240435333,1.0037885524073553,1.0,1.0847307905694525,0.9743367917392108,1.405141015553451,1.0301874954928456,0.5691941157829916,0.671755168335836,0.6159986855900172,0.6382363969669478,0.6956104932907601,0.6078489991527669,0.6189475354999094,0.6847484842150269,1.0167873814912216,1.1536841147211665,0.9150000248542972,0.8551035311769686,0.9514900098359151,0.7238265416813392,1.045667640775787,1.00967762767874,1.0,1.2665160539808336,1.2244711501326448,1.2526467413159863,1.3242499894501085,1.0211804562190034,0.738129666744959,0.630073490835546,0.978635924564547,0.9562804272007687,0.8283947597102188,1.124180159966257,0.6452256221251496,1.0168692152409842,0.7518093349167859,0.7166874216880343,0.7596900873535039,0.785745288504707,0.6898984532718835,1.2663792771271956,0.795602881568864,1.056706288428333,1.0063211876608427,1.0749859671563402,0.6708627829582128,0.9151518930303313,0.7074100304413795,0.7590923162714089,1.0275835543511131,0.9702047190034105,1.1979900895875637,0.985963523860138,0.7682025335560811,1.0034444549794297,0.8147125036303404,1.1847599307300216,1.1925898355439117,0.9453101427367625,0.47075182889317757,1.196212394557111,1.0803273752244589,1.0221476464753114,1.0655962456221988,0.8198908487581182,1.2162870122424614
2003-02-28,0.9650623338091857,0.5525410190862421,0.6655785815239172,1.0086329715948896,0.6861508247486434,1.0227794854504464,0.9773395025373747,0.552816623149573,0.9732213721579099,1.0376872188446573,1.1639115902646242,0.695745426687981,0.7927956650575851,1.0,0.9045019543889785,1.0555964674491554,1.148718842899829,0.7889139543732802,0.8495560421403341,0.7073179390385516,0.8280800692517539,0.6701510763039458,0.932083769601351,1.027017293096007,0.9824056726735364,0.6979791716494468,0.8391032096364646,0.9143827554679367,0.658039339835033,1.0375975133592708,0.7170286398748307,0.8298397386133288,0.8324786717394697,0.825892426749218,0.9962716605541886,0.7676827269414822,0.9409337947098597,1.158427336899741,0.9641402713009402,0.8790838544964895,0.9628063007588628,0.9617389991074718,0.8739170098101947,0.8832064496246728,1.1361734574372517,1.0,0.81018026735789,0.8211474786922147,1.1020079566186258,0.8607822592891727,0.6849600746414063,1.3502083219752095,0.9998973386724844,0.5826961932114141,0.7191893838983866,0.9304523269896647,0.9040551268214772,0.7637873170291627,0.9623730594232524,1.2049502925214088,0.9718460357833879,0.6145629514342681,0.7523807246329779,0.5690309005564044,0.6884890341774463,1.213618434321242,0.910057014553867,0.7744268669620741,1.0649765436452872,1.1985844584493013,1.0517087985208435,0.7717893339087228,0.8655361473607048,0.8601870941634746,0.9036571544795048,1.0025344606487836,1.0,1.0445874781600526,0.9661538623989846,1.291150137873761,0.945078793393395,0.565240692755579,0.5812358601863296,0.6754444745388448,0.6382591136714771,0.6801328038855874,0.6257614394850367,0.6048279232955548,0.6694508200693537,0.982336742572999,1.1537611842217603,0.8866479169918244,0.8474878410189302,0.9357040076421096,0.7259523577235645,1.0023600959523393,1.0110491686265433,1.0,1.222050445410719,1.2212291471816314,1.2479437804163855,1.2827283102834253,0.9613906313063213,0.7592938798394417,0.6252877475395822,0.9876137384812073,0.9691975555586153,0.8395967600329334,1.0406508389234843,0.6003013189663494,0.9701065273170314,0.7446747614471222,0.7012295993805413,0.7686681045232835,0.8584230354321736,0.5815527980837796,1.161171640608623,0.7933565278975075,0.9007654407794398,1.004674413611528,1.0351114046741845,0.6561006174416486,0.9166262620708813,0.7013751533820749,0.7601144394642052,1.011586902461114,0.9565882376688664,1.1618948939757798,0.9525798177731613,0.762913000535142,1.0097832420433097,0.8170972882892457,1.1343073447071599,1.1913055828341141,0.8551782904920616,0.4811915528916155,1.1907293638610748,1.0757401121166652,1.0147231419644527,1.0305658539043507,0.7798638969558285,1.1439713202153603
